id,presurvey_question_id,user_id,description,created_at
9976,4,1039,,"2016-03-09 21:17:38"
9977,5,1039,No,"2016-03-09 21:17:38"
9978,6,1039,High,"2016-03-09 21:17:38"
9979,7,1039,High,"2016-03-09 21:17:38"
9980,8,1039,"Not sure","2016-03-09 21:17:38"
9981,9,1039,,"2016-03-09 21:17:38"
9982,1,1041,Male,"2016-03-09 21:20:52"
9983,2,1041,"35 to 45","2016-03-09 21:20:52"
9984,3,1041,"Bachelor degree","2016-03-09 21:20:52"
9985,4,1041,"paralegal studies","2016-03-09 21:20:53"
9986,5,1041,No,"2016-03-09 21:20:53"
9987,6,1041,Medium,"2016-03-09 21:20:53"
9988,7,1041,Low,"2016-03-09 21:20:53"
9989,8,1041,No,"2016-03-09 21:20:53"
9990,9,1041,,"2016-03-09 21:20:53"
9991,1,1043,Male,"2016-03-09 21:25:19"
9992,2,1043,"25 to 34","2016-03-09 21:25:19"
9993,3,1043,"Some college but no degree","2016-03-09 21:25:20"
9994,4,1043,"computer information systems","2016-03-09 21:25:20"
9995,5,1043,No,"2016-03-09 21:25:20"
9996,6,1043,Medium,"2016-03-09 21:25:20"
9997,7,1043,Low,"2016-03-09 21:25:20"
9998,8,1043,No,"2016-03-09 21:25:20"
9999,9,1043,,"2016-03-09 21:25:20"
10000,1,1044,Male,"2016-03-09 21:29:46"
10001,2,1044,"25 to 34","2016-03-09 21:29:46"
10002,3,1044,"High school degree or equivalent (e.g., GED)","2016-03-09 21:29:46"
10003,4,1044,,"2016-03-09 21:29:46"
10004,5,1044,No,"2016-03-09 21:29:46"
10005,6,1044,Medium,"2016-03-09 21:29:46"
10006,7,1044,Medium,"2016-03-09 21:29:46"
10007,8,1044,No,"2016-03-09 21:29:46"
10008,9,1044,,"2016-03-09 21:29:46"
10009,1,1047,Male,"2016-03-09 21:43:55"
10010,2,1047,"25 to 34","2016-03-09 21:43:55"
10011,3,1047,"Bachelor degree","2016-03-09 21:43:56"
10012,4,1047,"Business Management","2016-03-09 21:43:56"
10013,5,1047,No,"2016-03-09 21:43:56"
10014,6,1047,Medium,"2016-03-09 21:43:56"
10015,7,1047,Medium,"2016-03-09 21:43:56"
10016,8,1047,No,"2016-03-09 21:43:56"
10017,9,1047,,"2016-03-09 21:43:56"
10018,1,1049,Female,"2016-03-09 22:12:08"
10019,2,1049,"35 to 45","2016-03-09 22:12:08"
10020,3,1049,"Graduate degree","2016-03-09 22:12:08"
10021,4,1049,finance,"2016-03-09 22:12:08"
10022,5,1049,No,"2016-03-09 22:12:08"
10023,6,1049,"Very low","2016-03-09 22:12:08"
10024,7,1049,Medium,"2016-03-09 22:12:08"
10025,8,1049,No,"2016-03-09 22:12:08"
10026,9,1049,,"2016-03-09 22:12:08"
10027,1,1050,Male,"2016-03-09 22:24:29"
10028,2,1050,"35 to 45","2016-03-09 22:24:29"
10029,3,1050,"Some college but no degree","2016-03-09 22:24:29"
10030,4,1050,"Business Management","2016-03-09 22:24:30"
10031,5,1050,"Yes; for more than five years","2016-03-09 22:24:30"
10032,6,1050,High,"2016-03-09 22:24:30"
10033,7,1050,Medium,"2016-03-09 22:24:30"
10034,8,1050,No,"2016-03-09 22:24:30"
10035,9,1050,,"2016-03-09 22:24:30"
10036,1,1052,Male,"2016-03-09 22:14:50"
10037,2,1052,"25 to 34","2016-03-09 22:14:50"
10038,3,1052,"Bachelor degree","2016-03-09 22:14:50"
10039,4,1052,Finance,"2016-03-09 22:14:50"
10040,5,1052,No,"2016-03-09 22:14:50"
10041,6,1052,Medium,"2016-03-09 22:14:50"
10042,7,1052,Medium,"2016-03-09 22:14:50"
10043,8,1052,No,"2016-03-09 22:14:50"
10044,9,1052,,"2016-03-09 22:14:50"
10045,1,1054,Male,"2016-03-09 22:20:25"
10046,2,1054,"25 to 34","2016-03-09 22:20:25"
10047,3,1054,"Bachelor degree","2016-03-09 22:20:25"
10048,4,1054,Marketing,"2016-03-09 22:20:25"
10049,5,1054,No,"2016-03-09 22:20:26"
10050,6,1054,Low,"2016-03-09 22:20:26"
10051,7,1054,Low,"2016-03-09 22:20:26"
10052,8,1054,"Not sure","2016-03-09 22:20:26"
10053,9,1054,,"2016-03-09 22:20:26"
10054,1,1055,Male,"2016-03-09 22:20:14"
10055,2,1055,"35 to 45","2016-03-09 22:20:14"
10056,3,1055,"Bachelor degree","2016-03-09 22:20:14"
10057,4,1055,"Computer Science","2016-03-09 22:20:14"
10058,5,1055,"Yes; for more than five years","2016-03-09 22:20:15"
10059,6,1055,"Very high","2016-03-09 22:20:15"
10060,7,1055,High,"2016-03-09 22:20:15"
10061,8,1055,No,"2016-03-09 22:20:15"
10062,9,1055,,"2016-03-09 22:20:15"
10063,1,1056,Male,"2016-03-09 22:26:08"
10064,2,1056,"18 to 24","2016-03-09 22:26:08"
10065,3,1056,"Some college but no degree","2016-03-09 22:26:08"
10066,4,1056,"Criminal Justice","2016-03-09 22:26:08"
10067,5,1056,No,"2016-03-09 22:26:08"
10068,6,1056,High,"2016-03-09 22:26:09"
10069,7,1056,High,"2016-03-09 22:26:09"
10070,8,1056,Yes,"2016-03-09 22:26:09"
10071,9,1056,"Smart thermostat, smart lights.","2016-03-09 22:26:09"
10072,1,1057,Male,"2016-03-09 22:35:32"
10073,2,1057,"18 to 24","2016-03-09 22:35:32"
10074,3,1057,"Some college but no degree","2016-03-09 22:35:32"
10075,4,1057,"Computer Information Technology","2016-03-09 22:35:32"
10076,5,1057,"Yes; for less than a year","2016-03-09 22:35:32"
10077,6,1057,High,"2016-03-09 22:35:32"
10078,7,1057,Low,"2016-03-09 22:35:32"
10079,8,1057,No,"2016-03-09 22:35:32"
10080,9,1057,,"2016-03-09 22:35:32"
10081,1,1058,Female,"2016-03-09 22:52:41"
10082,2,1058,"35 to 45","2016-03-09 22:52:41"
10083,3,1058,"Bachelor degree","2016-03-09 22:52:41"
10084,4,1058,communications,"2016-03-09 22:52:41"
10085,5,1058,No,"2016-03-09 22:52:41"
10086,6,1058,Low,"2016-03-09 22:52:41"
10087,7,1058,Low,"2016-03-09 22:52:41"
10088,8,1058,No,"2016-03-09 22:52:41"
10089,9,1058,,"2016-03-09 22:52:41"
10090,1,1059,Female,"2016-03-09 23:00:18"
10091,2,1059,"25 to 34","2016-03-09 23:00:18"
10092,3,1059,"Bachelor degree","2016-03-09 23:00:18"
10093,4,1059,"Liberal Arts Design","2016-03-09 23:00:19"
10094,5,1059,"Yes; for less than a year","2016-03-09 23:00:19"
10095,6,1059,High,"2016-03-09 23:00:19"
10096,7,1059,High,"2016-03-09 23:00:19"
10097,8,1059,Yes,"2016-03-09 23:00:19"
10098,9,1059,,"2016-03-09 23:00:19"
10099,1,1060,Female,"2016-03-09 22:59:05"
10100,2,1060,"25 to 34","2016-03-09 22:59:05"
10101,3,1060,"Some college but no degree","2016-03-09 22:59:05"
10102,4,1060,,"2016-03-09 22:59:05"
10103,5,1060,No,"2016-03-09 22:59:05"
10104,6,1060,"Very low","2016-03-09 22:59:05"
10105,7,1060,Low,"2016-03-09 22:59:05"
10106,8,1060,No,"2016-03-09 22:59:05"
10107,9,1060,,"2016-03-09 22:59:05"
10108,1,1062,Female,"2016-03-09 23:26:26"
10109,2,1062,"35 to 45","2016-03-09 23:26:26"
10110,3,1062,"Graduate degree","2016-03-09 23:26:27"
10111,4,1062,"Political Science","2016-03-09 23:26:27"
10112,5,1062,No,"2016-03-09 23:26:27"
10113,6,1062,"Very low","2016-03-09 23:26:27"
10114,7,1062,"Very low","2016-03-09 23:26:27"
10115,8,1062,No,"2016-03-09 23:26:27"
10116,9,1062,,"2016-03-09 23:26:27"
10117,1,1063,Female,"2016-03-09 23:53:00"
10118,2,1063,"25 to 34","2016-03-09 23:53:01"
10119,3,1063,"Bachelor degree","2016-03-09 23:53:01"
10120,4,1063,"Speech Language Pathology","2016-03-09 23:53:01"
10121,5,1063,No,"2016-03-09 23:53:01"
10122,6,1063,"Very low","2016-03-09 23:53:01"
10123,7,1063,"Very low","2016-03-09 23:53:01"
10124,8,1063,"Not sure","2016-03-09 23:53:01"
10125,9,1063,,"2016-03-09 23:53:01"
10126,1,1064,Male,"2016-03-09 23:57:59"
10127,2,1064,"25 to 34","2016-03-09 23:57:59"
10128,3,1064,"Some college but no degree","2016-03-09 23:58:00"
10129,4,1064,History,"2016-03-09 23:58:00"
10130,5,1064,No,"2016-03-09 23:58:00"
10131,6,1064,High,"2016-03-09 23:58:00"
10132,7,1064,High,"2016-03-09 23:58:00"
10133,8,1064,No,"2016-03-09 23:58:00"
10134,9,1064,,"2016-03-09 23:58:00"
10135,1,1065,Female,"2016-03-10 00:03:02"
10136,2,1065,"25 to 34","2016-03-10 00:03:02"
10137,3,1065,"Bachelor degree","2016-03-10 00:03:02"
10138,4,1065,"computer science","2016-03-10 00:03:03"
10139,5,1065,"Yes; for one to five years","2016-03-10 00:03:03"
10140,6,1065,"Very high","2016-03-10 00:03:03"
10141,7,1065,High,"2016-03-10 00:03:03"
10142,8,1065,No,"2016-03-10 00:03:03"
10143,9,1065,,"2016-03-10 00:03:03"
10144,1,1066,Female,"2016-03-10 00:12:22"
10145,2,1066,"25 to 34","2016-03-10 00:12:22"
10146,3,1066,"Bachelor degree","2016-03-10 00:12:22"
10147,4,1066,"Human services","2016-03-10 00:12:22"
10148,5,1066,No,"2016-03-10 00:12:22"
10149,6,1066,Low,"2016-03-10 00:12:22"
10150,7,1066,Medium,"2016-03-10 00:12:22"
10151,8,1066,No,"2016-03-10 00:12:22"
10152,9,1066,N/A,"2016-03-10 00:12:22"
10153,1,1076,Male,"2016-03-20 20:32:10"
10154,2,1076,"25 to 34","2016-03-20 20:32:10"
10155,3,1076,"Bachelor degree","2016-03-20 20:32:10"
10156,4,1076,"Computer Science","2016-03-20 20:32:10"
10157,5,1076,"Yes; for one to five years","2016-03-20 20:32:10"
10158,6,1076,"Very high","2016-03-20 20:32:10"
10159,7,1076,High,"2016-03-20 20:32:10"
10160,8,1076,Yes,"2016-03-20 20:32:10"
10161,9,1076,"Smart doorbell - Ring","2016-03-20 20:32:10"
10162,1,1077,Female,"2016-03-20 20:32:06"
10163,2,1077,"25 to 34","2016-03-20 20:32:06"
10164,3,1077,"Bachelor degree","2016-03-20 20:32:06"
10165,4,1077,Chemistry,"2016-03-20 20:32:06"
10166,5,1077,No,"2016-03-20 20:32:06"
10167,6,1077,High,"2016-03-20 20:32:06"
10168,7,1077,Low,"2016-03-20 20:32:06"
10169,8,1077,No,"2016-03-20 20:32:06"
10170,9,1077,"I have already been to college and majored in chemistry, but I am now pursuing a second degree in computer science.","2016-03-20 20:32:06"
10171,1,1078,Female,"2016-03-20 20:32:14"
10172,2,1078,"25 to 34","2016-03-20 20:32:14"
10173,3,1078,"High school degree or equivalent (e.g., GED)","2016-03-20 20:32:14"
10174,4,1078,,"2016-03-20 20:32:14"
10175,5,1078,No,"2016-03-20 20:32:14"
10176,6,1078,Medium,"2016-03-20 20:32:14"
10177,7,1078,Low,"2016-03-20 20:32:15"
10178,8,1078,No,"2016-03-20 20:32:15"
10179,9,1078,,"2016-03-20 20:32:15"
10180,1,1079,Male,"2016-03-20 20:31:57"
10181,2,1079,"25 to 34","2016-03-20 20:31:57"
10182,3,1079,"High school degree or equivalent (e.g., GED)","2016-03-20 20:31:57"
10183,4,1079,,"2016-03-20 20:31:57"
10184,5,1079,No,"2016-03-20 20:31:57"
10185,6,1079,Medium,"2016-03-20 20:31:57"
10186,7,1079,High,"2016-03-20 20:31:57"
10187,8,1079,No,"2016-03-20 20:31:57"
10188,9,1079,,"2016-03-20 20:31:57"
10189,1,1080,Female,"2016-03-20 20:33:03"
10190,2,1080,"55 or older","2016-03-20 20:33:03"
10191,3,1080,"Some college but no degree","2016-03-20 20:33:03"
10192,4,1080,"COMPUTER SCIENCE","2016-03-20 20:33:03"
10193,5,1080,No,"2016-03-20 20:33:03"
10194,6,1080,Medium,"2016-03-20 20:33:03"
10195,7,1080,Medium,"2016-03-20 20:33:03"
10196,8,1080,Yes,"2016-03-20 20:33:03"
10197,9,1080,"PRE PROGRAMMABLE THERMOSTAT","2016-03-20 20:33:03"
10198,1,1081,Male,"2016-03-20 20:32:31"
10199,2,1081,"35 to 45","2016-03-20 20:32:31"
10200,3,1081,"Bachelor degree","2016-03-20 20:32:31"
10201,4,1081,History,"2016-03-20 20:32:31"
10202,5,1081,"Yes; for less than a year","2016-03-20 20:32:31"
10203,6,1081,Medium,"2016-03-20 20:32:31"
10204,7,1081,Medium,"2016-03-20 20:32:31"
10205,8,1081,No,"2016-03-20 20:32:32"
10206,9,1081,,"2016-03-20 20:32:32"
10207,1,1082,Male,"2016-03-20 20:32:57"
10208,2,1082,"25 to 34","2016-03-20 20:32:57"
10209,3,1082,"Bachelor degree","2016-03-20 20:32:57"
10210,4,1082,Film,"2016-03-20 20:32:57"
10211,5,1082,No,"2016-03-20 20:32:57"
10212,6,1082,Medium,"2016-03-20 20:32:57"
10213,7,1082,Medium,"2016-03-20 20:32:57"
10214,8,1082,"Not sure","2016-03-20 20:32:57"
10215,9,1082,,"2016-03-20 20:32:57"
10216,1,1083,Female,"2016-03-20 20:32:27"
10217,2,1083,"35 to 45","2016-03-20 20:32:27"
10218,3,1083,"Some college but no degree","2016-03-20 20:32:27"
10219,4,1083,,"2016-03-20 20:32:27"
10220,5,1083,"Yes; for more than five years","2016-03-20 20:32:27"
10221,6,1083,High,"2016-03-20 20:32:27"
10222,7,1083,Medium,"2016-03-20 20:32:27"
10223,8,1083,Yes,"2016-03-20 20:32:27"
10224,9,1083,,"2016-03-20 20:32:27"
10225,1,1084,Male,"2016-03-20 20:32:43"
10226,2,1084,"25 to 34","2016-03-20 20:32:43"
10227,3,1084,"Less than high school degree","2016-03-20 20:32:43"
10228,4,1084,,"2016-03-20 20:32:43"
10229,5,1084,No,"2016-03-20 20:32:43"
10230,6,1084,Low,"2016-03-20 20:32:43"
10231,7,1084,Low,"2016-03-20 20:32:43"
10232,8,1084,"Not sure","2016-03-20 20:32:43"
10233,9,1084,,"2016-03-20 20:32:43"
10234,1,1086,Female,"2016-03-20 20:33:01"
10235,2,1086,"25 to 34","2016-03-20 20:33:01"
10236,3,1086,"Bachelor degree","2016-03-20 20:33:01"
10237,4,1086,,"2016-03-20 20:33:01"
10238,5,1086,"Yes; for one to five years","2016-03-20 20:33:01"
10239,6,1086,High,"2016-03-20 20:33:02"
10240,7,1086,Medium,"2016-03-20 20:33:02"
10241,8,1086,"Not sure","2016-03-20 20:33:02"
10242,9,1086,,"2016-03-20 20:33:02"
10243,1,1088,Female,"2016-03-20 20:33:25"
10244,2,1088,"25 to 34","2016-03-20 20:33:25"
10245,3,1088,"Graduate degree","2016-03-20 20:33:25"
10246,4,1088,Biology,"2016-03-20 20:33:25"
10247,5,1088,No,"2016-03-20 20:33:25"
10248,6,1088,Medium,"2016-03-20 20:33:25"
10249,7,1088,Medium,"2016-03-20 20:33:26"
10250,8,1088,No,"2016-03-20 20:33:26"
10251,9,1088,,"2016-03-20 20:33:26"
10252,1,1089,Female,"2016-03-20 20:33:26"
10253,2,1089,"18 to 24","2016-03-20 20:33:26"
10254,3,1089,"Some college but no degree","2016-03-20 20:33:26"
10255,4,1089,"Natural Renewable Resources","2016-03-20 20:33:26"
10256,5,1089,No,"2016-03-20 20:33:26"
10257,6,1089,Low,"2016-03-20 20:33:27"
10258,7,1089,Medium,"2016-03-20 20:33:27"
10259,8,1089,No,"2016-03-20 20:33:27"
10260,9,1089,,"2016-03-20 20:33:27"
10261,1,1090,Male,"2016-03-20 20:33:28"
10262,2,1090,"25 to 34","2016-03-20 20:33:28"
10263,3,1090,"Some college but no degree","2016-03-20 20:33:28"
10264,4,1090,"Computer Science","2016-03-20 20:33:28"
10265,5,1090,No,"2016-03-20 20:33:28"
10266,6,1090,"Very high","2016-03-20 20:33:28"
10267,7,1090,"Very high","2016-03-20 20:33:28"
10268,8,1090,Yes,"2016-03-20 20:33:28"
10269,9,1090,,"2016-03-20 20:33:28"
10270,1,1091,Male,"2016-03-20 20:33:37"
10271,2,1091,"25 to 34","2016-03-20 20:33:37"
10272,3,1091,"Some college but no degree","2016-03-20 20:33:37"
10273,4,1091,"Culinary Arts","2016-03-20 20:33:37"
10274,5,1091,No,"2016-03-20 20:33:37"
10275,6,1091,High,"2016-03-20 20:33:37"
10276,7,1091,Medium,"2016-03-20 20:33:37"
10277,8,1091,No,"2016-03-20 20:33:37"
10278,9,1091,,"2016-03-20 20:33:37"
10279,1,1092,Female,"2016-03-20 20:33:39"
10280,2,1092,"35 to 45","2016-03-20 20:33:39"
10281,3,1092,"Bachelor degree","2016-03-20 20:33:39"
10282,4,1092,"Computer and Information Systems","2016-03-20 20:33:39"
10283,5,1092,No,"2016-03-20 20:33:39"
10284,6,1092,High,"2016-03-20 20:33:39"
10285,7,1092,High,"2016-03-20 20:33:39"
10286,8,1092,No,"2016-03-20 20:33:39"
10287,9,1092,,"2016-03-20 20:33:39"
10288,1,1094,Female,"2016-03-20 20:35:07"
10289,2,1094,"35 to 45","2016-03-20 20:35:07"
10290,3,1094,"Some college but no degree","2016-03-20 20:35:07"
10291,4,1094,"Civil Engineering","2016-03-20 20:35:07"
10292,5,1094,No,"2016-03-20 20:35:07"
10293,6,1094,Medium,"2016-03-20 20:35:07"
10294,7,1094,Medium,"2016-03-20 20:35:07"
10295,8,1094,No,"2016-03-20 20:35:07"
10296,9,1094,,"2016-03-20 20:35:07"
10297,1,1096,Male,"2016-03-20 20:36:31"
10298,2,1096,"18 to 24","2016-03-20 20:36:31"
10299,3,1096,"Some college but no degree","2016-03-20 20:36:31"
10300,4,1096,"Computer Science","2016-03-20 20:36:32"
10301,5,1096,No,"2016-03-20 20:36:32"
10302,6,1096,Medium,"2016-03-20 20:36:32"
10303,7,1096,Medium,"2016-03-20 20:36:32"
10304,8,1096,No,"2016-03-20 20:36:32"
10305,9,1096,,"2016-03-20 20:36:32"
10306,1,1097,Female,"2016-03-20 20:37:42"
10307,2,1097,"35 to 45","2016-03-20 20:37:42"
10308,3,1097,"Some college but no degree","2016-03-20 20:37:42"
10309,4,1097,"English Lit","2016-03-20 20:37:42"
10310,5,1097,No,"2016-03-20 20:37:42"
10311,6,1097,Low,"2016-03-20 20:37:42"
10312,7,1097,Low,"2016-03-20 20:37:42"
10313,8,1097,No,"2016-03-20 20:37:42"
10314,9,1097,,"2016-03-20 20:37:42"
10315,1,1098,Female,"2016-03-20 20:38:48"
10316,2,1098,"25 to 34","2016-03-20 20:38:49"
10317,3,1098,"High school degree or equivalent (e.g., GED)","2016-03-20 20:38:49"
10318,4,1098,,"2016-03-20 20:38:49"
10319,5,1098,"Yes; for one to five years","2016-03-20 20:38:49"
10320,6,1098,Medium,"2016-03-20 20:38:49"
10321,7,1098,Medium,"2016-03-20 20:38:49"
10322,8,1098,Yes,"2016-03-20 20:38:49"
10323,9,1098,,"2016-03-20 20:38:49"
10324,1,1099,Female,"2016-03-20 20:39:29"
10325,2,1099,"25 to 34","2016-03-20 20:39:29"
10326,3,1099,"High school degree or equivalent (e.g., GED)","2016-03-20 20:39:29"
10327,4,1099,,"2016-03-20 20:39:29"
10328,5,1099,"Yes; for one to five years","2016-03-20 20:39:29"
10329,6,1099,"Very high","2016-03-20 20:39:29"
10330,7,1099,High,"2016-03-20 20:39:30"
10331,8,1099,No,"2016-03-20 20:39:30"
10332,9,1099,,"2016-03-20 20:39:30"
10333,1,1100,Female,"2016-03-20 20:40:43"
10334,2,1100,"25 to 34","2016-03-20 20:40:43"
10335,3,1100,"Bachelor degree","2016-03-20 20:40:43"
10336,4,1100,"Computer programming - business","2016-03-20 20:40:43"
10337,5,1100,"Yes; for one to five years","2016-03-20 20:40:43"
10338,6,1100,"Very high","2016-03-20 20:40:43"
10339,7,1100,High,"2016-03-20 20:40:43"
10340,8,1100,Yes,"2016-03-20 20:40:43"
10341,9,1100,,"2016-03-20 20:40:43"
10342,1,1101,Female,"2016-03-20 20:42:48"
10343,2,1101,"25 to 34","2016-03-20 20:42:48"
10344,3,1101,"Bachelor degree","2016-03-20 20:42:48"
10345,4,1101,Journalism,"2016-03-20 20:42:48"
10346,5,1101,"Yes; for less than a year","2016-03-20 20:42:48"
10347,6,1101,Medium,"2016-03-20 20:42:48"
10348,7,1101,Medium,"2016-03-20 20:42:48"
10349,8,1101,No,"2016-03-20 20:42:48"
10350,9,1101,,"2016-03-20 20:42:48"
10351,1,1103,Male,"2016-03-20 20:45:01"
10352,2,1103,"25 to 34","2016-03-20 20:45:01"
10353,3,1103,"Bachelor degree","2016-03-20 20:45:01"
10354,4,1103,business,"2016-03-20 20:45:01"
10355,5,1103,"Yes; for less than a year","2016-03-20 20:45:01"
10356,6,1103,High,"2016-03-20 20:45:01"
10357,7,1103,Medium,"2016-03-20 20:45:01"
10358,8,1103,"Not sure","2016-03-20 20:45:01"
10359,9,1103,,"2016-03-20 20:45:01"
10360,1,1105,Male,"2016-03-20 20:46:45"
10361,2,1105,"25 to 34","2016-03-20 20:46:45"
10362,3,1105,"Bachelor degree","2016-03-20 20:46:45"
10363,4,1105,IT,"2016-03-20 20:46:45"
10364,5,1105,"Yes; for one to five years","2016-03-20 20:46:45"
10365,6,1105,"Very high","2016-03-20 20:46:45"
10366,7,1105,"Very high","2016-03-20 20:46:45"
10367,8,1105,Yes,"2016-03-20 20:46:45"
10368,9,1105,"smart thermostat","2016-03-20 20:46:45"
10369,1,1106,Male,"2016-03-20 20:57:15"
10370,2,1106,"55 or older","2016-03-20 20:57:15"
10371,3,1106,"Bachelor degree","2016-03-20 20:57:15"
10372,4,1106,electronics,"2016-03-20 20:57:16"
10373,5,1106,"Yes; for more than five years","2016-03-20 20:57:16"
10374,6,1106,High,"2016-03-20 20:57:16"
10375,7,1106,High,"2016-03-20 20:57:16"
10376,8,1106,No,"2016-03-20 20:57:16"
10377,9,1106,,"2016-03-20 20:57:16"
10378,1,1107,Male,"2016-03-20 20:58:57"
10379,2,1107,"35 to 45","2016-03-20 20:58:57"
10380,3,1107,"Some college but no degree","2016-03-20 20:58:57"
10381,4,1107,"Liberal Arts","2016-03-20 20:58:57"
10382,5,1107,No,"2016-03-20 20:58:57"
10383,6,1107,"Very high","2016-03-20 20:58:57"
10384,7,1107,High,"2016-03-20 20:58:57"
10385,8,1107,No,"2016-03-20 20:58:57"
10386,9,1107,,"2016-03-20 20:58:57"
10387,1,1108,Male,"2016-03-20 20:59:52"
10388,2,1108,"25 to 34","2016-03-20 20:59:52"
10389,3,1108,"Bachelor degree","2016-03-20 20:59:52"
10390,4,1108,business,"2016-03-20 20:59:52"
10391,5,1108,No,"2016-03-20 20:59:52"
10392,6,1108,Medium,"2016-03-20 20:59:52"
10393,7,1108,Medium,"2016-03-20 20:59:52"
10394,8,1108,No,"2016-03-20 20:59:52"
10395,9,1108,,"2016-03-20 20:59:52"
10396,1,1110,Male,"2016-03-20 21:03:49"
10397,2,1110,"18 to 24","2016-03-20 21:03:49"
10398,3,1110,"Some college but no degree","2016-03-20 21:03:49"
10399,4,1110,Accounting,"2016-03-20 21:03:49"
10400,5,1110,No,"2016-03-20 21:03:49"
10401,6,1110,Medium,"2016-03-20 21:03:49"
10402,7,1110,Medium,"2016-03-20 21:03:49"
10403,8,1110,"Not sure","2016-03-20 21:03:49"
10404,9,1110,,"2016-03-20 21:03:49"
10405,1,1111,Male,"2016-03-20 21:07:19"
10406,2,1111,"25 to 34","2016-03-20 21:07:19"
10407,3,1111,"Some college but no degree","2016-03-20 21:07:19"
10408,4,1111,"History, English","2016-03-20 21:07:19"
10409,5,1111,No,"2016-03-20 21:07:19"
10410,6,1111,Low,"2016-03-20 21:07:19"
10411,7,1111,Low,"2016-03-20 21:07:20"
10412,8,1111,No,"2016-03-20 21:07:20"
10413,9,1111,,"2016-03-20 21:07:20"
10414,1,1112,Female,"2016-03-20 21:06:52"
10415,2,1112,"25 to 34","2016-03-20 21:06:52"
10416,3,1112,"Bachelor degree","2016-03-20 21:06:52"
10417,4,1112,journalism,"2016-03-20 21:06:52"
10418,5,1112,No,"2016-03-20 21:06:52"
10419,6,1112,Medium,"2016-03-20 21:06:53"
10420,7,1112,Medium,"2016-03-20 21:06:53"
10421,8,1112,Yes,"2016-03-20 21:06:53"
10422,9,1112,,"2016-03-20 21:06:53"
10423,1,1113,Female,"2016-03-20 21:10:24"
10424,2,1113,"25 to 34","2016-03-20 21:10:24"
10425,3,1113,"Some college but no degree","2016-03-20 21:10:24"
10426,4,1113,"Psychology ","2016-03-20 21:10:24"
10427,5,1113,No,"2016-03-20 21:10:24"
10428,6,1113,Medium,"2016-03-20 21:10:24"
10429,7,1113,Medium,"2016-03-20 21:10:24"
10430,8,1113,No,"2016-03-20 21:10:24"
10431,9,1113,,"2016-03-20 21:10:24"
10432,1,1114,Male,"2016-03-20 21:47:40"
10433,2,1114,"35 to 45","2016-03-20 21:47:40"
10434,3,1114,"Some college but no degree","2016-03-20 21:47:41"
10435,4,1114,"Liberal arts","2016-03-20 21:47:41"
10436,5,1114,No,"2016-03-20 21:47:41"
10437,6,1114,High,"2016-03-20 21:47:41"
10438,7,1114,Low,"2016-03-20 21:47:41"
10439,8,1114,No,"2016-03-20 21:47:41"
10440,9,1114,,"2016-03-20 21:47:41"
10441,1,1115,Male,"2016-03-20 21:50:32"
10442,2,1115,"25 to 34","2016-03-20 21:50:32"
10443,3,1115,"Bachelor degree","2016-03-20 21:50:32"
10444,4,1115,Biomed.,"2016-03-20 21:50:32"
10445,5,1115,"Yes; for one to five years","2016-03-20 21:50:32"
10446,6,1115,"Very high","2016-03-20 21:50:32"
10447,7,1115,"Very high","2016-03-20 21:50:32"
10448,8,1115,Yes,"2016-03-20 21:50:32"
10449,9,1115,,"2016-03-20 21:50:32"
10450,1,1116,Male,"2016-03-20 22:19:18"
10451,2,1116,"25 to 34","2016-03-20 22:19:18"
10452,3,1116,"Some college but no degree","2016-03-20 22:19:18"
10453,4,1116,Business.,"2016-03-20 22:19:18"
10454,5,1116,No,"2016-03-20 22:19:19"
10455,6,1116,Low,"2016-03-20 22:19:19"
10456,7,1116,Medium,"2016-03-20 22:19:19"
10457,8,1116,"Not sure","2016-03-20 22:19:19"
10458,9,1116,,"2016-03-20 22:19:19"
10459,1,1117,Male,"2016-03-20 22:41:47"
10460,2,1117,"25 to 34","2016-03-20 22:41:47"
10461,3,1117,"Some college but no degree","2016-03-20 22:41:47"
10462,4,1117,Art,"2016-03-20 22:41:47"
10463,5,1117,No,"2016-03-20 22:41:47"
10464,6,1117,High,"2016-03-20 22:41:47"
10465,7,1117,Low,"2016-03-20 22:41:47"
10466,8,1117,No,"2016-03-20 22:41:47"
10467,9,1117,,"2016-03-20 22:41:47"
10468,1,1118,Male,"2016-03-20 22:52:17"
10469,2,1118,"35 to 45","2016-03-20 22:52:17"
10470,3,1118,"Some college but no degree","2016-03-20 22:52:17"
10471,4,1118,Communications,"2016-03-20 22:52:17"
10472,5,1118,No,"2016-03-20 22:52:17"
10473,6,1118,Medium,"2016-03-20 22:52:17"
10474,7,1118,Medium,"2016-03-20 22:52:17"
10475,8,1118,No,"2016-03-20 22:52:17"
10476,9,1118,,"2016-03-20 22:52:18"
10477,1,1119,Female,"2016-03-20 23:36:37"
10478,2,1119,"25 to 34","2016-03-20 23:36:37"
10479,3,1119,"Graduate degree","2016-03-20 23:36:37"
10480,4,1119,"Healthcare ","2016-03-20 23:36:37"
